Concentration,Validity,Verification,AirQualityStationEoICode
27.990207004166667,1.0,3.0,HU0026A
19.904860254166667,1.0,3.0,HU0026A
38.333281875000004,1.0,3.0,HU0026A
52.35924322916667,1.0,3.0,HU0026A
45.914656979166665,1.0,3.0,HU0026A
45.90723166666667,1.0,3.0,HU0026A
41.54588114583333,1.0,3.0,HU0026A
20.640023770833334,1.0,3.0,HU0026A
28.171210416666668,1.0,3.0,HU0026A
38.359740520833334,1.0,3.0,HU0026A
33.83986260416666,1.0,3.0,HU0026A
18.64984395833333,1.0,3.0,HU0026A
33.61777312500001,1.0,3.0,HU0026A
48.322916145833325,1.0,3.0,HU0026A
39.83426562499999,1.0,3.0,HU0026A
33.262494374999996,1.0,3.0,HU0026A
32.74942315217391,1.0,3.0,HU0026A
42.20775614583333,1.0,3.0,HU0026A
41.49587739583334,1.0,3.0,HU0026A
48.87305322916668,1.0,3.0,HU0026A
41.3648003125,1.0,3.0,HU0026A
20.831971145833332,1.0,3.0,HU0026A
21.64751625,1.0,3.0,HU0026A
27.66023416666667,1.0,3.0,HU0026A
21.042741666666668,1.0,3.0,HU0026A
34.8087240625,1.0,3.0,HU0026A
42.09122635416667,1.0,3.0,HU0026A
43.215587916666664,1.0,3.0,HU0026A
55.24189197916667,1.0,3.0,HU0026A
62.91328989583332,1.0,3.0,HU0026A
58.745696354166654,1.0,3.0,HU0026A
53.12541291666667,1.0,3.0,HU0026A
57.41960375,1.0,3.0,HU0026A
28.244465750000003,1.0,3.0,HU0026A
21.315007408333337,1.0,3.0,HU0026A
33.918528333333335,1.0,3.0,HU0026A
20.57201621666667,1.0,3.0,HU0026A
22.599909999999998,1.0,3.0,HU0026A
26.66041416666666,1.0,3.0,HU0026A
25.17062760416667,1.0,3.0,HU0026A
33.063568124999996,1.0,3.0,HU0026A
15.501567241666665,1.0,3.0,HU0026A
22.875834895833336,1.0,3.0,HU0026A
26.195074895833333,1.0,3.0,HU0026A
24.913240000000002,1.0,3.0,HU0026A
50.400323125,1.0,3.0,HU0026A
35.009398645833336,1.0,3.0,HU0026A
39.340925625000004,1.0,3.0,HU0026A
44.842799062500006,1.0,3.0,HU0026A
25.10853260416667,1.0,3.0,HU0026A
23.328077020833334,1.0,3.0,HU0026A
30.839729037499996,1.0,3.0,HU0026A
39.022487083333324,1.0,3.0,HU0026A
37.75801656250001,1.0,3.0,HU0026A
35.77019187916667,1.0,3.0,HU0026A
10.9937407125,1.0,3.0,HU0026A
28.72139291666667,1.0,3.0,HU0026A
53.660124999999994,1.0,3.0,HU0026A
38.39967104166667,1.0,3.0,HU0026A
45.42293260416667,1.0,3.0,HU0026A
54.50374708333334,1.0,3.0,HU0026A
36.519516562499994,1.0,3.0,HU0026A
26.215493749999997,1.0,3.0,HU0026A
27.041199583333334,1.0,3.0,HU0026A
20.953703308333335,1.0,3.0,HU0026A
48.22574177083334,1.0,3.0,HU0026A
40.07151791666667,1.0,3.0,HU0026A
41.914306979166675,1.0,3.0,HU0026A
64.98399510416665,1.0,3.0,HU0026A
80.33244406249999,1.0,3.0,HU0026A
24.426438091666665,1.0,3.0,HU0026A
25.375966412500002,1.0,3.0,HU0026A
30.2602815625,1.0,3.0,HU0026A
35.253924166666664,1.0,3.0,HU0026A
36.587041875,1.0,3.0,HU0026A
48.308056145833326,1.0,3.0,HU0026A
67.33716427083336,1.0,3.0,HU0026A
82.74462666666668,1.0,3.0,HU0026A
66.01817531249999,1.0,3.0,HU0026A
66.1468826388889,1.0,3.0,HU0026A
43.832251770833324,1.0,3.0,HU0026A
32.41999180416666,1.0,3.0,HU0026A
27.964522324999994,1.0,3.0,HU0026A
38.15720749999999,1.0,3.0,HU0026A
48.0114203125,1.0,3.0,HU0026A
53.520233749999996,1.0,3.0,HU0026A
51.47886072916666,1.0,3.0,HU0026A
23.522526645833334,1.0,3.0,HU0026A
26.67311791666667,1.0,3.0,HU0026A
45.75686947916666,1.0,3.0,HU0026A
40.89398947916667,1.0,3.0,HU0026A
35.952884687499996,1.0,3.0,HU0026A
11.663652362500002,1.0,3.0,HU0026A
28.71322583333334,1.0,3.0,HU0026A
16.122143341666668,1.0,3.0,HU0026A
21.994282916666666,1.0,3.0,HU0026A
30.149837395833334,1.0,3.0,HU0026A
24.79794692916667,1.0,3.0,HU0026A
34.08595375,1.0,3.0,HU0026A
31.96020916666667,1.0,3.0,HU0026A
30.72568177083333,1.0,3.0,HU0026A
39.10840333333335,1.0,3.0,HU0026A
42.67106395833334,1.0,3.0,HU0026A
65.7606453125,1.0,3.0,HU0026A
66.40000395833336,1.0,3.0,HU0026A
63.48195281249999,1.0,3.0,HU0026A
69.72155229166665,1.0,3.0,HU0026A
65.67249989583333,1.0,3.0,HU0026A
51.49261916666668,1.0,3.0,HU0026A
34.63828093749999,1.0,3.0,HU0026A
62.52171604166667,1.0,3.0,HU0026A
68.21485333333334,1.0,3.0,HU0026A
78.6817765625,1.0,3.0,HU0026A
100.24173864583334,1.0,3.0,HU0026A
88.58166864583332,1.0,3.0,HU0026A
30.404569466666672,1.0,3.0,HU0026A
37.53415885416667,1.0,3.0,HU0026A
25.727848291666664,1.0,3.0,HU0026A
48.625229166666664,1.0,3.0,HU0026A
66.9942753125,1.0,3.0,HU0026A
81.35442781249999,1.0,3.0,HU0026A
42.38513956666666,1.0,3.0,HU0026A
25.64489695833333,1.0,3.0,HU0026A
39.988298020833334,1.0,3.0,HU0026A
34.506884991666674,1.0,3.0,HU0026A
31.83795677083334,1.0,3.0,HU0026A
35.96470791666666,1.0,3.0,HU0026A
55.754871770833326,1.0,3.0,HU0026A
41.8943129125,1.0,3.0,HU0026A
26.546520687499996,1.0,3.0,HU0026A
20.813409454166663,1.0,3.0,HU0026A
18.373356204166665,1.0,3.0,HU0026A
28.034442812499993,1.0,3.0,HU0026A
22.055325208333333,1.0,3.0,HU0026A
22.0371475,1.0,3.0,HU0026A
30.609502604166664,1.0,3.0,HU0026A
28.71653604166666,1.0,3.0,HU0026A
24.39889885416666,1.0,3.0,HU0026A
29.120210833333342,1.0,3.0,HU0026A
21.04843184583333,1.0,3.0,HU0026A
21.854054958333336,1.0,3.0,HU0026A
40.70489354166667,1.0,3.0,HU0026A
51.112103645833336,1.0,3.0,HU0026A
55.17423687500001,1.0,3.0,HU0026A
13.8929726875,1.0,3.0,HU0026A
23.369115524999998,1.0,3.0,HU0026A
30.211990208333333,1.0,3.0,HU0026A
32.80084958333334,1.0,3.0,HU0026A
32.506409999999995,1.0,3.0,HU0026A
18.35263102916667,1.0,3.0,HU0002R
23.749138743478262,1.0,3.0,HU0002R
19.249557124999992,1.0,3.0,HU0002R
22.803209945833334,1.0,3.0,HU0002R
5.375802383333334,1.0,3.0,HU0002R
13.079929431818185,1.0,3.0,HU0002R
18.842977908333335,1.0,3.0,HU0002R
44.06708419166667,1.0,3.0,HU0002R
41.53595950416667,1.0,3.0,HU0002R
38.15155989583334,1.0,3.0,HU0002R
38.274362625,1.0,3.0,HU0002R
17.658338995833336,1.0,3.0,HU0002R
11.312876187500002,1.0,3.0,HU0002R
25.507977229166666,1.0,3.0,HU0002R
26.98236530833333,1.0,3.0,HU0002R
24.65166901666667,1.0,3.0,HU0002R
19.32477223,1.0,3.0,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
2.8611784,1.0,3.0,HU0002R
7.249487557894738,1.0,3.0,HU0002R
6.916402584210528,1.0,3.0,HU0002R
11.987659818181818,1.0,3.0,HU0002R
8.243771652173914,1.0,3.0,HU0002R
5.307823442105263,1.0,3.0,HU0002R
5.1333252555555555,1.0,3.0,HU0002R
6.071295735294118,1.0,3.0,HU0002R
6.217941222222222,1.0,3.0,HU0002R
9.224444450000002,1.0,3.0,HU0002R
8.828071629166665,1.0,3.0,HU0002R
10.686710163636363,1.0,3.0,HU0002R
22.9435627,1.0,3.0,HU0002R
14.194162178260868,1.0,3.0,HU0002R
4.798702499999999,1.0,3.0,HU0002R
5.326973839999999,1.0,3.0,HU0002R
6.141591463636362,1.0,3.0,HU0002R
10.464202460869563,1.0,3.0,HU0002R
13.7602173625,1.0,3.0,HU0002R
22.269171379166664,1.0,3.0,HU0002R
23.540274375,1.0,3.0,HU0002R
16.480373856521734,1.0,3.0,HU0002R
12.866374919047622,1.0,3.0,HU0002R
6.786235775000001,1.0,3.0,HU0002R
11.20143385,1.0,3.0,HU0002R
9.595323091666664,1.0,3.0,HU0002R
10.924577412499998,1.0,3.0,HU0002R
8.717884195652173,1.0,3.0,HU0002R
12.379976670833331,1.0,3.0,HU0002R
8.678220427272727,1.0,3.0,HU0002R
4.6285998304347835,1.0,3.0,HU0002R
5.6585387874999995,1.0,3.0,HU0002R
8.00441285652174,1.0,3.0,HU0002R
11.942190783333333,1.0,3.0,HU0002R
10.1609328,1.0,3.0,HU0002R
11.598526834782609,1.0,3.0,HU0002R
5.785320552173913,1.0,3.0,HU0002R
12.9394738,1.0,3.0,HU0002R
10.029916841666667,1.0,3.0,HU0002R
8.221288108333333,1.0,3.0,HU0002R
6.658498354166667,1.0,3.0,HU0002R
8.02043579583333,1.0,3.0,HU0002R
9.232891145833333,1.0,3.0,HU0002R
7.009459163636364,1.0,3.0,HU0002R
8.039739125000002,1.0,3.0,HU0002R
8.74888202272727,1.0,3.0,HU0002R
7.301686345833333,1.0,3.0,HU0002R
7.907099995454545,1.0,3.0,HU0002R
13.271452886363637,1.0,3.0,HU0002R
11.837145466666668,1.0,3.0,HU0002R
17.996989045833335,1.0,3.0,HU0002R
16.36143490869565,1.0,3.0,HU0002R
17.356299125000003,1.0,3.0,HU0002R
17.352920745833334,1.0,3.0,HU0002R
5.387016495454545,1.0,3.0,HU0002R
7.478599145833336,1.0,3.0,HU0002R
9.132218241666665,1.0,3.0,HU0002R
10.18935415,1.0,3.0,HU0002R
16.9592121375,1.0,3.0,HU0002R
17.47443075,1.0,3.0,HU0002R
19.45089804583333,1.0,3.0,HU0002R
20.4996144875,1.0,3.0,HU0002R
13.927882745833335,1.0,3.0,HU0002R
8.284549220833334,1.0,3.0,HU0002R
11.830151574999999,1.0,3.0,HU0002R
13.588712354545454,1.0,3.0,HU0002R
24.028138937500003,1.0,3.0,HU0002R
16.047230083333336,1.0,3.0,HU0002R
18.146488299999998,1.0,3.0,HU0002R
23.556544233333337,1.0,3.0,HU0002R
22.545805887499995,1.0,3.0,HU0002R
20.53313367083333,1.0,3.0,HU0002R
20.1422537875,1.0,3.0,HU0002R
15.333554933333337,1.0,3.0,HU0002R
11.252986974999999,1.0,3.0,HU0002R
13.952824008333335,1.0,3.0,HU0002R
16.654574360869567,1.0,3.0,HU0002R
7.743304230434783,1.0,3.0,HU0002R
9.354901216666667,1.0,3.0,HU0002R
13.856393059999998,1.0,3.0,HU0002R
13.347915425000002,1.0,3.0,HU0002R
13.447325495833331,1.0,3.0,HU0002R
12.956320191666665,1.0,3.0,HU0002R
8.557104009523808,1.0,3.0,HU0002R
7.828867579166666,1.0,3.0,HU0002R
9.034383066666667,1.0,3.0,HU0002R
10.160793629166667,1.0,3.0,HU0002R
13.747785570833335,1.0,3.0,HU0002R
20.12789528333333,1.0,3.0,HU0002R
9.19157958181818,1.0,3.0,HU0002R
9.974305370833333,1.0,3.0,HU0002R
9.213478633333333,1.0,3.0,HU0002R
5.005158000000001,1.0,3.0,HU0002R
5.818348908333333,1.0,3.0,HU0002R
4.881444516666668,1.0,3.0,HU0002R
4.033229504347827,1.0,3.0,HU0002R
6.130314600000001,1.0,3.0,HU0002R
5.509833075,1.0,3.0,HU0002R
4.279391622727273,1.0,3.0,HU0002R
6.987130225,1.0,3.0,HU0002R
7.257681344999999,1.0,3.0,HU0002R
8.9298612,1.0,3.0,HU0002R
9.594645395833332,1.0,3.0,HU0002R
7.626507113043478,1.0,3.0,HU0002R
7.2649296478260865,1.0,3.0,HU0002R
6.026436176190477,1.0,3.0,HU0002R
6.465396817391306,1.0,3.0,HU0002R
7.7475159583333335,1.0,3.0,HU0002R
7.963552382608694,1.0,3.0,HU0002R
7.736489363636366,1.0,3.0,HU0002R
9.806009141666665,1.0,3.0,HU0002R
7.918013515,1.0,3.0,HU0002R
10.054155862499998,1.0,3.0,HU0002R
7.1097728695652185,1.0,3.0,HU0002R
5.254913136363637,1.0,3.0,HU0002R
4.909117369565216,1.0,3.0,HU0002R
5.37257269047619,1.0,3.0,HU0002R
5.923889747619047,1.0,3.0,HU0002R
3.5016158904761907,1.0,3.0,HU0002R
3.9772433666666664,1.0,3.0,HU0002R
5.2293477333333325,1.0,3.0,HU0002R
6.95990017,1.0,3.0,HU0002R
7.253049186363635,1.0,3.0,HU0002R
4.974719258333334,1.0,3.0,HU0002R
5.0414905333333335,1.0,3.0,HU0002R
5.529086382608695,1.0,3.0,HU0002R
6.185691116666665,1.0,3.0,HU0002R
5.951080936363636,1.0,3.0,HU0002R
5.772416517391304,1.0,3.0,HU0002R
5.6264324782608695,1.0,3.0,HU0002R
4.765971145454546,1.0,3.0,HU0002R
7.638841391666666,1.0,3.0,HU0002R
8.411474195833334,1.0,3.0,HU0002R
6.593272665217389,1.0,3.0,HU0002R
5.933616108695651,1.0,3.0,HU0002R
5.104493033333333,1.0,3.0,HU0002R
5.953518870833332,1.0,3.0,HU0002R
5.897046487499999,1.0,3.0,HU0002R
8.553090279166666,1.0,3.0,HU0002R
7.849050922222223,1.0,3.0,HU0002R
6.004997144444444,1.0,3.0,HU0002R
5.554672056521741,1.0,3.0,HU0002R
5.486296586956521,1.0,3.0,HU0002R
3.9592701791666656,1.0,3.0,HU0002R
3.7316683958333328,1.0,3.0,HU0002R
3.6594503409090917,1.0,3.0,HU0002R
4.929103969565217,1.0,3.0,HU0002R
5.319192966666667,1.0,3.0,HU0002R
7.424157613043477,1.0,3.0,HU0002R
6.290319220833332,1.0,3.0,HU0002R
6.953296674999998,1.0,3.0,HU0002R
8.955918945833332,1.0,3.0,HU0002R
11.097088195000001,1.0,3.0,HU0002R
9.103078423809523,1.0,3.0,HU0002R
4.752479922727272,1.0,3.0,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
4.388664080000001,1.0,3.0,HU0002R
3.8396793833333334,1.0,3.0,HU0002R
4.000038480000001,1.0,3.0,HU0002R
3.781447014285714,1.0,3.0,HU0002R
4.375921965217391,1.0,3.0,HU0002R
5.0455116095238095,1.0,3.0,HU0002R
4.687068861904762,1.0,3.0,HU0002R
4.461725195,1.0,3.0,HU0002R
4.482551947619047,1.0,3.0,HU0002R
4.710530695652175,1.0,3.0,HU0002R
5.233465477272728,1.0,3.0,HU0002R
5.595348091666666,1.0,3.0,HU0002R
5.0181753625,1.0,3.0,HU0002R
8.900492747826087,1.0,3.0,HU0002R
8.168931650000001,1.0,3.0,HU0002R
5.773610949999999,1.0,3.0,HU0002R
6.258208916666665,1.0,3.0,HU0002R
9.921354775000001,1.0,3.0,HU0002R
9.918354570833332,1.0,3.0,HU0002R
9.110428166666667,1.0,3.0,HU0002R
6.490073312499999,1.0,3.0,HU0002R
7.514166891304345,1.0,3.0,HU0002R
5.066919286363636,1.0,3.0,HU0002R
6.829821168181817,1.0,3.0,HU0002R
4.812297986363635,1.0,3.0,HU0002R
4.441287108695652,1.0,3.0,HU0002R
5.1794854304347835,1.0,3.0,HU0002R
5.357641895833333,1.0,3.0,HU0002R
3.644597413043478,1.0,3.0,HU0002R
5.411159147826087,1.0,3.0,HU0002R
3.6485059083333335,1.0,3.0,HU0002R
3.6848188124999997,1.0,3.0,HU0002R
4.623265840909091,1.0,3.0,HU0002R
4.404144504545455,1.0,3.0,HU0002R
3.964328245454546,1.0,3.0,HU0002R
5.499976512499998,1.0,3.0,HU0002R
5.221627830000001,1.0,3.0,HU0002R
4.710741791304349,1.0,3.0,HU0002R
5.77585290952381,1.0,3.0,HU0002R
4.230454582608697,1.0,3.0,HU0002R
5.034088941666666,1.0,3.0,HU0002R
5.011805780952382,1.0,3.0,HU0002R
5.002537754545454,1.0,3.0,HU0002R
4.0591696312500005,1.0,3.0,HU0002R
8.71909765,1.0,3.0,HU0002R
11.1999692,1.0,3.0,HU0002R
11.984155266666669,1.0,3.0,HU0002R
18.549124354166665,1.0,3.0,HU0002R
14.727300533333334,1.0,3.0,HU0002R
11.668799791666666,1.0,3.0,HU0002R
14.697693662499999,1.0,3.0,HU0002R
20.67565229583333,1.0,3.0,HU0002R
21.312402545833333,1.0,3.0,HU0002R
25.501757312500004,1.0,3.0,HU0002R
26.769413874999998,1.0,3.0,HU0002R
20.59156955833333,1.0,3.0,HU0002R
30.160868958333335,1.0,3.0,HU0002R
31.578090824999993,1.0,3.0,HU0002R
34.54342930833333,1.0,3.0,HU0002R
14.653969229166664,1.0,3.0,HU0002R
13.980531241666663,1.0,3.0,HU0002R
33.40719610833334,1.0,3.0,HU0002R
32.155079875000006,1.0,3.0,HU0002R
35.67587103333333,1.0,3.0,HU0002R
36.286157745833336,1.0,3.0,HU0002R
16.833488266666674,1.0,3.0,HU0002R
24.034725595833333,1.0,3.0,HU0002R
6.580566539130435,1.0,3.0,HU0002R
5.335807849999999,1.0,3.0,HU0002R
13.1075413,1.0,3.0,HU0002R
8.967265991666665,1.0,3.0,HU0002R
14.472092933333334,1.0,3.0,HU0002R
17.323166083333334,1.0,3.0,HU0002R
15.98734953333333,1.0,3.0,HU0002R
25.5926197875,1.0,3.0,HU0002R
16.95123528695652,1.0,3.0,HU0002R
15.77112573333333,1.0,3.0,HU0002R
7.720231112499999,1.0,3.0,HU0002R
8.604388639130434,1.0,3.0,HU0002R
9.784018549999999,1.0,3.0,HU0002R
11.495690547368422,1.0,3.0,HU0002R
17.963445837500004,1.0,3.0,HU0002R
13.092159200000003,1.0,3.0,HU0002R
8.621574170833332,1.0,3.0,HU0002R
5.135399382608695,1.0,3.0,HU0002R
8.844823339130436,1.0,3.0,HU0002R
12.645883470833335,1.0,3.0,HU0002R
14.916285324999999,1.0,3.0,HU0002R
13.7989696125,1.0,3.0,HU0002R
15.935350462500002,1.0,3.0,HU0002R
22.122004420833335,1.0,3.0,HU0002R
23.504367025000008,1.0,3.0,HU0002R
30.296041670833343,1.0,3.0,HU0002R
30.4974713375,1.0,3.0,HU0002R
27.15047327500001,1.0,3.0,HU0002R
33.22434756666667,1.0,3.0,HU0002R
35.28238195416666,1.0,3.0,HU0002R
19.35199445416666,1.0,3.0,HU0002R
32.258020854166666,1.0,3.0,HU0002R
27.449946968181816,1.0,3.0,HU0002R
25.92407917083334,1.0,3.0,HU0002R
11.4689867,1.0,3.0,HU0002R
11.027915291304344,1.0,3.0,HU0002R
19.553340987499997,1.0,3.0,HU0002R
30.17030140416667,1.0,3.0,HU0002R
33.60931945833334,1.0,3.0,HU0002R
18.578484041666666,1.0,3.0,HU0002R
11.878306329166668,1.0,3.0,HU0002R
22.235535429166664,1.0,3.0,HU0002R
37.37137501249999,1.0,3.0,HU0002R
40.50283925416666,1.0,3.0,HU0002R
32.38356807083333,1.0,3.0,HU0002R
32.98461608750001,1.0,3.0,HU0002R
23.658248625,1.0,3.0,HU0002R
24.2256082875,1.0,3.0,HU0002R
29.732333345833336,1.0,3.0,HU0002R
31.986645845833326,1.0,3.0,HU0002R
32.06773842083333,1.0,3.0,HU0002R
29.783196615384615,1.0,3.0,HU0002R
,,,HU0002R
,,,HU0002R
18.70086054,1.0,3.0,HU0002R
20.73902109565217,1.0,3.0,HU0002R
19.197392705263162,1.0,3.0,HU0002R
33.43285603333334,1.0,3.0,HU0002R
45.29189638235293,1.0,3.0,HU0002R
30.521734966666667,1.0,3.0,HU0002R
25.276409049999998,1.0,3.0,HU0002R
33.97534585416667,1.0,3.0,HU0002R
23.62432945,1.0,3.0,HU0002R
13.354262178260868,1.0,3.0,HU0002R
13.756241904545453,1.0,3.0,HU0002R
17.9579598625,1.0,3.0,HU0002R
18.75947077368421,1.0,3.0,HU0002R
34.87163840416667,1.0,3.0,HU0002R
30.011243170833335,1.0,3.0,HU0002R
16.681150637500004,1.0,3.0,HU0002R
17.655725845833334,1.0,3.0,HU0002R
9.367063291666666,1.0,3.0,HU0002R
6.979572547826088,1.0,3.0,HU0002R
6.916041060869566,1.0,3.0,HU0002R
16.47451691666667,1.0,3.0,HU0002R
11.070160608695653,1.0,3.0,HU0002R
12.241533570833335,1.0,3.0,HU0002R
15.010362613636364,1.0,3.0,HU0002R
17.374291233333334,1.0,3.0,HU0002R
22.766102091666667,1.0,3.0,HU0002R
19.405741079166663,1.0,3.0,HU0002R
24.769715008695652,1.0,3.0,HU0002R
48.228556562499996,1.0,3.0,HU0002R
22.86551416521739,1.0,3.0,HU0002R
15.766037870833335,1.0,3.0,HU0002R
27.81855697083333,1.0,3.0,HU0002R
27.027264250000012,1.0,3.0,HU0002R
31.1471441875,1.0,3.0,HU0002R
27.06956611666666,1.0,3.0,HU0002R
12.526578475,1.0,3.0,HU0002R
9.500058404166667,1.0,3.0,HU0002R
12.1815131,1.0,3.0,HU0002R
21.466868083333335,1.0,3.0,HU0002R
22.751572579166666,1.0,3.0,HU0002R
10.372857186363634,1.0,3.0,HU0002R
14.673897049999999,1.0,3.0,HU0002R
26.672599575,1.0,3.0,HU0002R
18.87082072083333,1.0,3.0,HU0002R
20.814474954166666,1.0,3.0,HU0002R
17.405339625,1.0,3.0,HU0002R
18.788455662500002,1.0,3.0,HU0002R
19.338456899999997,1.0,3.0,HU0002R
16.925815279166667,1.0,3.0,HU0002R
16.636104254166664,1.0,3.0,HU0002R
36.1129812875,1.0,3.0,HU0002R
25.642832021739128,1.0,3.0,HU0002R
28.5636875125,1.0,3.0,HU0002R
27.96340075,1.0,3.0,HU0002R
38.67330002,1.0,3.0,HU0002R
19.745953577272726,1.0,3.0,HU0002R
14.640566154166663,1.0,3.0,HU0002R
14.518357637500001,1.0,3.0,HU0002R
17.895991458333334,1.0,3.0,HU0002R
19.680396560869568,1.0,3.0,HU0002R
31.814804875000004,1.0,3.0,HU0002R
26.75304644166666,1.0,3.0,HU0002R
19.15543826521739,1.0,3.0,HU0002R
11.277673570833334,1.0,3.0,HU0002R
14.377285672727275,1.0,3.0,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
29.556363188888895,1.0,3.0,HU0002R
20.326652011111108,1.0,3.0,HU0002R
6.280436449999997,1.0,3.0,HU0002R
21.398197929166667,1.0,3.0,HU0002R
25.599959362500005,1.0,3.0,HU0002R
22.854209733333334,1.0,3.0,HU0002R
10.630164391666666,1.0,3.0,HU0002R
9.276626579166665,1.0,3.0,HU0002R
9.010414854545452,1.0,3.0,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
,,,HU0002R
32.727965,1.0,3.0,HU0002R
49.051486125000004,1.0,3.0,HU0002R
54.39504630833333,1.0,3.0,HU0002R
56.1931389,1.0,3.0,HU0002R
67.006897825,1.0,3.0,HU0002R
33.54494862608696,1.0,3.0,HU0002R
15.354200354166666,1.0,3.0,HU0002R
13.782112945833333,1.0,3.0,HU0002R
19.256163920833337,1.0,3.0,HU0002R
23.18523876666666,1.0,3.0,HU0002R
29.222602195833332,1.0,3.0,HU0002R
25.427337770833333,1.0,3.0,HU0002R
11.397206983333334,1.0,3.0,HU0002R
18.881687562499994,1.0,3.0,HU0002R
25.13191227916667,1.0,3.0,HU0002R
13.836647991666664,1.0,3.0,HU0002R
22.792229375000005,1.0,3.0,HU0002R
25.649346249999997,1.0,3.0,HU0002R
16.170516020833333,1.0,3.0,HU0002R
7.609585247826086,1.0,3.0,HU0002R
14.925504668181816,1.0,3.0,HU0002R
9.146374575000001,1.0,3.0,HU0002R
14.335112954166668,1.0,3.0,HU0002R
11.916642656521738,1.0,3.0,HU0002R
20.707194262499993,1.0,3.0,HU0002R
22.823424111111112,1.0,3.0,HU0002R
27.576057157142856,1.0,3.0,HU0002R
18.237926499999997,1.0,3.0,HU0002R
20.248614404347826,1.0,3.0,HU0002R
16.53846573478261,1.0,3.0,HU0002R
15.2557146,1.0,3.0,HU0002R
21.418507537500002,1.0,3.0,HU0002R
34.43091846666666,1.0,3.0,HU0002R
28.057824970833334,1.0,3.0,HU0002R
8.359878974999999,1.0,3.0,HU0002R
14.712681400000001,1.0,3.0,HU0002R
17.644969191666664,1.0,3.0,HU0002R
16.92063495416667,1.0,3.0,HU0002R
16.162549724999998,1.0,3.0,HU0002R
28.6071559375,1.0,3.0,HU0033A
35.0827634375,1.0,3.0,HU0033A
37.96194541666667,1.0,3.0,HU0033A
40.83905125000001,1.0,3.0,HU0033A
9.661030629166666,1.0,3.0,HU0033A
17.9202849375,1.0,3.0,HU0033A
31.403660937500003,1.0,3.0,HU0033A
58.327609375,1.0,3.0,HU0033A
63.19866322916666,1.0,3.0,HU0033A
59.902617187500006,1.0,3.0,HU0033A
53.72579406250002,1.0,3.0,HU0033A
40.27141125,1.0,3.0,HU0033A
26.33713916666667,1.0,3.0,HU0033A
30.46325614583333,1.0,3.0,HU0033A
33.740339479166664,1.0,3.0,HU0033A
42.352198333333334,1.0,3.0,HU0033A
29.54628336666666,1.0,3.0,HU0033A
39.77404625,1.0,3.0,HU0033A
35.17276375,1.0,3.0,HU0033A
43.55161020833333,1.0,3.0,HU0033A
27.785877291666665,1.0,3.0,HU0033A
42.8392590625,1.0,3.0,HU0033A
30.48968375,1.0,3.0,HU0033A
53.67935979166666,1.0,3.0,HU0033A
117.22159031250003,1.0,3.0,HU0033A
50.5384896875,1.0,3.0,HU0033A
46.502105,1.0,3.0,HU0033A
41.86119020833333,1.0,3.0,HU0033A
11.574141341666667,1.0,3.0,HU0033A
11.65262965,1.0,3.0,HU0033A
12.930779829166667,1.0,3.0,HU0033A
11.311076425000001,1.0,3.0,HU0033A
7.857471679166667,1.0,3.0,HU0033A
7.686447750000002,1.0,3.0,HU0033A
22.126255094999998,1.0,3.0,HU0033A
12.65669370625,1.0,3.0,HU0033A
11.066631766666667,1.0,3.0,HU0033A
13.494981908333331,1.0,3.0,HU0033A
14.805449158333337,1.0,3.0,HU0033A
57.344617604166665,1.0,3.0,HU0033A
28.585850541666673,1.0,3.0,HU0033A
9.262551774999999,1.0,3.0,HU0033A
8.153014658333335,1.0,3.0,HU0033A
9.566072929166667,1.0,3.0,HU0033A
36.24709502500001,1.0,3.0,HU0033A
15.843931612499999,1.0,3.0,HU0033A
64.33261760416664,1.0,3.0,HU0033A
66.63126604166668,1.0,3.0,HU0033A
42.78529468749999,1.0,3.0,HU0033A
15.732998899999998,1.0,3.0,HU0033A
12.126360708333332,1.0,3.0,HU0033A
16.57722859583333,1.0,3.0,HU0033A
12.506299383333335,1.0,3.0,HU0033A
12.657060958333332,1.0,3.0,HU0033A
15.80650417083333,1.0,3.0,HU0033A
17.070195937499996,1.0,3.0,HU0033A
11.45835403333333,1.0,3.0,HU0033A
14.2245172,1.0,3.0,HU0033A
25.54755,1.0,3.0,HU0033A
34.16136895,1.0,3.0,HU0033A
44.63770519166665,1.0,3.0,HU0033A
19.04696065,1.0,3.0,HU0033A
20.53714109583333,1.0,3.0,HU0033A
13.946193683333336,1.0,3.0,HU0033A
17.3899290375,1.0,3.0,HU0033A
